y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
53,29,MO,Missouri,1617,3386,117804
53,39,OH,Ohio,1536,2783,119760
53,45,SC,South Carolina,1486,3302,121256
53,26,MI,Michigan,1479,2638,122865
53,42,PA,Pennsylvania,1419,2507,141038
53,27,MN,Minnesota,1395,2453,118967
53,2,AK,Alaska,1391,2470,83709
53,57,FR,Foreign,1271,3029,88502
53,40,OK,Oklahoma,1197,2540,104427
53,25,MA,Massachusetts,1144,1804,134485
53,24,MD,Maryland,1082,2018,97898
53,55,WI,Wisconsin,997,1775,78913
53,35,NM,New Mexico,949,1583,72653
53,18,IN,Indiana,926,1743,71275
53,1,AL,Alabama,852,1825,68895
53,34,NJ,New Jersey,813,1371,98252
53,20,KS,Kansas,748,1546,54779
53,21,KY,Kentucky,739,1602,48850
53,5,AR,Arkansas,736,1541,55909
53,22,LA,Louisiana,660,1253,42654
53,19,IA,Iowa,597,1183,36745
53,56,WY,Wyoming,549,1042,50949
53,46,SD,South Dakota,532,1136,58424
53,9,CT,Connecticut,499,867,72493
53,31,NE,Nebraska,483,942,32110
53,38,ND,North Dakota,398,784,19430
53,23,ME,Maine,392,692,29499
53,28,MS,Mississippi,365,782,25151
53,11,DC,District Of Columbia,361,485,33541
53,33,NH,New Hampshire,284,539,36214
53,50,VT,Vermont,189,321,15552
53,44,RI,Rhode Island,178,314,15403
53,54,WV,West Virginia,169,328,11783
53,10,DE,Delaware,120,218,10136
54,96,WV,WV Total Migration-US and Foreign,20035,35179,1132964
54,97,WV,WV Total Migration-US,19979,35037,1129659
54,98,WV,WV Total Migration-Foreign,56,142,3305
54,97,WV,WV Total Migration-Same State,17805,31739,737426
54,54,WV,WV Non-migrants,616871,1245262,37709573
54,39,OH,Ohio,3193,5554,137133
54,51,VA,Virginia,2619,4626,135153
54,42,PA,Pennsylvania,1945,3189,108392
54,12,FL,Florida,1844,3274,142393
54,24,MD,Maryland,1581,2722,85049
54,37,NC,North Carolina,1452,2535,85919
54,21,KY,Kentucky,889,1673,42545
54,45,SC,South Carolina,808,1493,60410
54,48,TX,Texas,646,1253,51565
54,47,TN,Tennessee,564,1048,31426
54,13,GA,Georgia,448,836,25676
54,6,CA,California,333,519,20019
54,36,NY,New York,296,464,16177
54,26,MI,Michigan,253,432,12488
54,8,CO,Colorado,230,331,11905
54,18,IN,Indiana,217,393,14757
54,1,AL,Alabama,185,387,11161
54,34,NJ,New Jersey,183,288,9172
54,17,IL,Illinois,182,305,11597
54,4,AZ,Arizona,180,333,11805
54,29,MO,Missouri,152,310,7167
54,19,IA,Iowa,135,187,2935
54,53,WA,Washington,124,216,7729
54,25,MA,Massachusetts,101,166,6273
54,32,NV,Nevada,97,178,5755
54,22,LA,Louisiana,85,153,3660
54,55,WI,Wisconsin,84,150,4922
54,10,DE,Delaware,80,136,5505
54,27,MN,Minnesota,78,116,4001
54,40,OK,Oklahoma,77,128,3856
54,5,AR,Arkansas,72,159,4480
54,28,MS,Mississippi,70,129,4139
54,41,OR,Oregon,67,112,3580
54,20,KS,Kansas,63,118,4305
54,11,DC,District Of Columbia,63,80,3106
54,49,UT,Utah,59,102,3769
54,9,CT,Connecticut,57,84,3663
54,57,FR,Foreign,56,142,3305
54,23,ME,Maine,46,78,2279
54,35,NM,New Mexico,43,75,2522
54,30,MT,Montana,43,98,3099
54,15,HI,Hawaii,42,88,2839
54,56,WY,Wyoming,39,71,1614
54,33,NH,New Hampshire,39,74,1972
54,16,ID,Idaho,37,80,2398
54,2,AK,Alaska,37,63,1613
54,31,NE,Nebraska,33,57,1686
54,46,SD,South Dakota,31,44,1282
54,50,VT,Vermont,30,46,1601
54,38,ND,North Dakota,27,52,1889
54,44,RI,Rhode Island,20,32,1279
55,96,WI,WI Total Migration-US and Foreign,55370,92682,4153344
55,97,WI,WI Total Migration-US,55073,92146,4140501
55,98,WI,WI Total Migration-Foreign,297,536,12843
55,97,WI,WI Total Migration-Same State,94841,156400,5541380
55,55,WI,WI Non-migrants,2299675,4575786,183144247
55,17,IL,Illinois,7202,11371,453137
55,27,MN,Minnesota,7068,10832,395586
55,12,FL,Florida,5423,9548,722557
55,48,TX,Texas,3735,6977,255110
55,4,AZ,Arizona,2786,4761,260544
55,6,CA,California,2716,4228,205879
55,26,MI,Michigan,2492,4374,158354
55,8,CO,Colorado,2123,3043,142763
55,19,IA,Iowa,1465,2469,85192
55,37,NC,North Carolina,1423,2606,131060
55,47,TN,Tennessee,1359,2507,105150
55,13,GA,Georgia,1295,2512,82402
55,53,WA,Washington,1173,1731,98312
55,18,IN,Indiana,1086,1929,63803
55,36,NY,New York,1018,1478,67141
55,39,OH,Ohio,983,1682,77279
55,29,MO,Missouri,900,1568,54202
55,51,VA,Virginia,842,1414,63484
55,45,SC,South Carolina,750,1399,71111
55,42,PA,Pennsylvania,719,1166,46815
55,32,NV,Nevada,667,1124,67147
55,41,OR,Oregon,604,881,34759
55,25,MA,Massachusetts,507,708,58165
55,21,KY,Kentucky,506,968,33281
55,40,OK,Oklahoma,442,935,22090
55,1,AL,Alabama,431,808,26386
55,49,UT,Utah,410,695,33365
55,24,MD,Maryland,410,637,27023
55,5,AR,Arkansas,398,764,23865
55,20,KS,Kansas,336,627,21193
55,46,SD,South Dakota,324,604,21702
55,34,NJ,New Jersey,303,460,23229
55,57,FR,Foreign,297,536,12843
55,30,MT,Montana,295,530,21567
55,31,NE,Nebraska,282,470,15735
55,28,MS,Mississippi,270,521,12058
55,35,NM,New Mexico,263,456,18838
55,22,LA,Louisiana,227,355,10980
55,38,ND,North Dakota,226,366,12911
55,16,ID,Idaho,214,395,12955
55,2,AK,Alaska,200,336,11374
55,9,CT,Connecticut,180,288,13230
55,15,HI,Hawaii,177,311,10954
55,11,DC,District Of Columbia,172,207,14499
55,56,WY,Wyoming,164,266,11185
55,23,ME,Maine,132,236,16440
55,33,NH,New Hampshire,105,162,9167
55,50,VT,Vermont,88,144,6220
55,54,WV,West Virginia,83,131,4110
55,10,DE,Delaware,53,91,3547
55,44,RI,Rhode Island,46,75,2645
56,96,WY,WY Total Migration-US and Foreign,12554,23061,826727
56,97,WY,WY Total Migration-US,12462,22858,822010
56,98,WY,WY Total Migration-Foreign,92,203,4717
56,97,WY,WY Total Migration-Same State,4935,8787,276290
56,56,WY,WY Non-migrants,213816,439711,21738626
56,8,CO,Colorado,1698,2757,102619
56,48,TX,Texas,844,1679,69858
56,49,UT,Utah,794,1519,48044
56,30,MT,Montana,780,1376,52471
56,4,AZ,Arizona,732,1364,64999
56,16,ID,Idaho,657,1209,44670
56,6,CA,California,568,938,30453
56,46,SD,South Dakota,507,932,30518
56,12,FL,Florida,476,846,38361
56,31,NE,Nebraska,471,881,24455
56,53,WA,Washington,348,594,19908
56,32,NV,Nevada,329,608,22819
56,41,OR,Oregon,298,519,13107
56,40,OK,Oklahoma,229,456,9453
56,29,MO,Missouri,202,433,11212
56,26,MI,Michigan,200,380,13643
56,38,ND,North Dakota,198,383,12262
56,47,TN,Tennessee,193,372,16865
56,35,NM,New Mexico,183,358,10038
56,20,KS,Kansas,174,392,12196
56,55,WI,Wisconsin,167,300,10367
56,27,MN,Minnesota,166,276,9178
56,51,VA,Virginia,164,308,9721
56,37,NC,North Carolina,164,317,9608
56,13,GA,Georgia,147,296,7206
56,39,OH,Ohio,143,295,6842
56,5,AR,Arkansas,141,285,7524
56,17,IL,Illinois,140,272,17526
56,19,IA,Iowa,134,240,5785
56,45,SC,South Carolina,133,284,11914
56,36,NY,New York,113,203,12479
56,42,PA,Pennsylvania,103,201,5348
56,18,IN,Indiana,94,173,4087
56,1,AL,Alabama,94,190,4924
56,57,FR,Foreign,92,203,4717
56,2,AK,Alaska,89,181,8704
56,22,LA,Louisiana,80,156,5381
56,21,KY,Kentucky,69,139,3387
56,24,MD,Maryland,66,98,3264
56,28,MS,Mississippi,63,126,3460
56,23,ME,Maine,43,78,3006
56,25,MA,Massachusetts,41,62,5631
56,15,HI,Hawaii,41,77,2658
56,54,WV,West Virginia,39,68,2992
56,33,NH,New Hampshire,37,61,2170
56,34,NJ,New Jersey,36,69,6284
56,9,CT,Connecticut,30,45,2091
56,50,VT,Vermont,18,29,740
56,44,RI,Rhode Island,16,22,749
56,11,DC,District Of Columbia,10,11,1038
56,10,DE,Delaware,-1,-1,-1
